Date,Buying_USD,Selling_USD,Buying_GBP,Selling_GBP,Buying_EUR,Selling_EUR,Buying_CHF,Selling_CHF,Buying_CAD,Selling_CAD,Buying_AUD,Selling_AUD,Buying_SGD,Selling_SGD,Buying_JPY,Selling_JPY,Buying_CNY,Selling_CNY
2/9/2012,113.44,115.31,178.67,183.03,149.41,153.7,123.2,127.36,112.97,116.53,121.17,125.24,90.46,93.19,1.4606,1.5071,,
2/13/2012,114.33,116.57,179.7,184.65,150.3,155.08,124.01,128.58,113.48,117.41,121.53,126,90.4,93.4,1.4626,1.5135,,
2/14/2012,117.08,119.4,183.3,188.31,153.21,157.97,126.78,130.91,116.29,119.87,124.32,128.49,92.33,95.22,1.5003,1.547,,
2/15/2012,119.16,122.35,186.5,192.77,155.75,161.65,128.68,134.21,118.55,123.37,126.62,132.07,93.89,97.58,1.5083,1.57,,
2/16/2012,117.86,121.04,184.12,190.35,152.64,158.45,126.27,131.71,116.84,121.61,125.05,130.44,92.47,96.12,1.4942,1.5556,,
2/17/2012,117.56,120.54,185.23,191.18,153.5,159.09,126.94,132.2,117.25,121.86,125.8,131.01,92.62,96.13,1.478,1.5362,,
2/21/2012,117.02,119.99,184.63,190.57,153.94,159.56,127.2,132.49,116.8,121.4,124.53,129.69,92.65,96.17,1.4585,1.516,,
2/22/2012,117.31,119.89,184.46,189.76,154.26,159.34,127.48,132.33,116.73,120.9,123.86,128.56,92.61,95.79,1.4602,1.5126,,
2/23/2012,117.58,120.16,183.61,188.88,154.93,160.03,128.22,133.09,116.84,121.01,124.03,128.73,92.78,95.97,1.4571,1.5094,,
2/24/2012,117.91,120.57,185.06,190.49,156.77,162.03,129.77,134.79,117.43,121.71,125.7,130.55,93.51,96.78,1.4632,1.5167,,
2/27/2012,118.44,121.35,187.38,193.26,158.46,164.11,131.24,136.61,117.57,122.09,125.53,130.63,93.6,97.07,1.452,1.5081,,
2/28/2012,119.67,122.94,188.91,195.36,159.59,165.72,132.14,137.9,119.16,124.07,127.81,133.36,94.78,98.55,1.4821,1.5434,,
2/29/2012,119.65,123.05,189.89,196.58,160.34,166.66,132.73,138.67,119.62,124.68,128.36,134.06,95.95,99.25,1.4755,1.5381,,
3/1/2012,120,123.45,190.49,197.26,159.17,165.51,131.75,137.68,120.58,125.73,128.05,133.79,95.43,99.36,1.4703,1.5332,,
3/2/2012,118.01,121.49,187.72,194.7,156.28,162.76,129.22,135.25,118.9,124.17,126.48,132.35,94.02,98.05,1.4442,1.5083,,
3/5/2012,119.3,122.9,188.12,195.07,156.63,163.1,129.58,135.59,119.76,125.04,126.93,132.79,94.43,98.46,1.4512,1.5152,,
3/6/2012,119.99,123.49,189.81,196.64,157.7,164.04,130.5,136.42,119.72,124.88,126.81,132.55,94.68,98.63,1.4652,1.5285,,
3/8/2012,119.95,123.35,188.14,194.75,156.78,162.96,129.74,135.51,119.46,124.51,125.7,131.29,94.71,98.58,1.4682,1.5303,,
3/9/2012,119.67,123.02,188.75,195.32,157.86,164.02,130.65,136.47,120.06,125.12,126.29,131.86,94.99,98.81,1.4558,1.5168,,
3/12/2012,119.85,123.05,187.19,193.38,156.04,161.88,129.15,134.65,119.94,124.78,125.28,130.59,94.57,98.24,1.4503,1.5087,,
3/13/2012,120.26,123.46,187.67,193.95,157.62,163.56,130.48,136.06,120.59,125.48,125.88,131.26,95.15,98.87,1.4535,1.5125,,
3/14/2012,121.25,124.61,189.53,196.07,157.48,163.59,130.14,135.85,121.76,126.83,126.59,132.14,95.49,99.34,1.4489,1.5092,,
